Order ID,Order Date,Ship Mode,Segment,Region,Category,Product Name,Sales,Quantity,Profit
ORD-000276,2024-08-17,Standard Class,Government,Europe,Furniture,Smart Watch Series 5,71,5,22
ORD-000277,2025-10-16,Standard Class,Corporate,Africa,Gadgets,"Laptop Pro 14""",68,7,19
ORD-000278,2025-09-01,Same Day,Small Business,South America,Accessories,Fitness Tracker Band,2334,6,919
ORD-000279,2025-10-26,Same Day,Home Office,Asia Pacific,Electronics,"Monitor 27"" 4K",260,6,21
ORD-000280,2025-03-12,Express,Education,South America,Office Supplies,"Monitor 27"" 4K",2198,3,326
ORD-000281,2024-06-18,First Class,Home Office,South America,Office Supplies,Wireless Charger Pad,1072,4,222
ORD-000282,2025-11-02,Express,Consumer,Africa,Electronics,External SSD 1TB,1531,4,360
ORD-000283,2025-06-16,Second Class,Consumer,Africa,Electronics,Smart Watch Series 5,1929,3,161
ORD-000284,2025-08-02,Same Day,Education,Europe,Gadgets,4K Webcam,999,1,306
ORD-000285,2025-03-28,Same Day,Corporate,Middle East,Furniture,Ergonomic Desk Chair,1205,2,332
ORD-000286,2024-08-19,Express,Home Office,North America,Accessories,USB-C Hub 7-in-1,518,6,132
ORD-000287,2024-08-09,First Class,Consumer,North America,Accessories,"Laptop Pro 14""",1973,4,270
ORD-000288,2025-01-26,Express,Consumer,Middle East,Accessories,"Laptop Pro 14""",730,3,242
ORD-000289,2024-05-03,Express,Small Business,Middle East,Gadgets,Fitness Tracker Band,1098,4,346
ORD-000290,2025-06-16,Second Class,Home Office,Africa,Electronics,"Laptop Pro 14""",2494,5,815
ORD-000291,2024-03-02,Second Class,Small Business,Africa,Accessories,"Tablet Air 11""",2236,1,179
ORD-000292,2025-12-03,Express,Education,Europe,Gadgets,Mechanical Keyboard,2235,1,632
ORD-000293,2024-03-24,Second Class,Small Business,Africa,Office Supplies,"Laptop Pro 14""",1164,3,234
ORD-000294,2024-12-12,Second Class,Government,North America,Gadgets,Mechanical Keyboard,1286,8,296
ORD-000295,2025-04-05,Same Day,Consumer,Middle East,Accessories,External SSD 1TB,2391,1,325
ORD-000296,2025-07-29,Same Day,Government,Middle East,Electronics,Smartphone Ultra,1145,5,295
ORD-000297,2025-10-17,Express,Home Office,North America,Gadgets,Bluetooth Speaker,1260,2,140
ORD-000298,2025-01-08,First Class,Education,Africa,Office Supplies,Fitness Tracker Band,431,4,149
ORD-000299,2025-12-02,Express,Education,South America,Office Supplies,USB-C Hub 7-in-1,308,1,100
ORD-000300,2024-05-28,Standard Class,Consumer,Europe,Accessories,Wireless Noise Cancelling Headphones,797,6,214
ORD-000301,2024-06-02,Express,Home Office,Middle East,Furniture,"Monitor 27"" 4K",139,6,27
ORD-000302,2025-11-17,Express,Consumer,Asia Pacific,Electronics,Bluetooth Speaker,1746,2,443
ORD-000303,2024-04-04,Same Day,Home Office,South America,Accessories,Fitness Tracker Band,170,3,21
ORD-000304,2024-02-13,Express,Education,Africa,Electronics,Wireless Charger Pad,1737,5,616
ORD-000305,2024-01-09,Same Day,Consumer,Africa,Office Supplies,Smart Watch Series 5,850,7,173
ORD-000306,2025-11-26,Same Day,Home Office,Asia Pacific,Gadgets,Smart Home Hub,809,1,326
ORD-000307,2025-11-30,Second Class,Government,Asia Pacific,Accessories,Bluetooth Speaker,1960,3,402
ORD-000308,2025-01-04,Standard Class,Corporate,South America,Accessories,Mechanical Keyboard,1579,6,269
ORD-000309,2024-01-27,First Class,Home Office,Middle East,Electronics,Smart Watch Series 5,2385,3,536
ORD-000310,2024-03-13,Second Class,Government,Middle East,Accessories,USB-C Hub 7-in-1,1908,2,238
ORD-000311,2024-02-23,Same Day,Consumer,North America,Furniture,"Laptop Pro 14""",1497,6,437
ORD-000312,2025-08-14,First Class,Education,Asia Pacific,Office Supplies,Gaming Mouse RGB,1260,2,343
ORD-000313,2025-01-09,Standard Class,Education,Asia Pacific,Office Supplies,USB-C Hub 7-in-1,1377,6,578
ORD-000314,2025-12-02,Express,Small Business,Europe,Furniture,Smart Home Hub,228,6,36
ORD-000315,2025-12-04,Standard Class,Small Business,Europe,Electronics,Fitness Tracker Band,1628,5,196
ORD-000316,2025-06-05,Express,Consumer,Asia Pacific,Electronics,Laptop Cooling Stand,286,1,117
ORD-000317,2024-09-24,Second Class,Small Business,South America,Accessories,Fitness Tracker Band,1816,6,541
ORD-000318,2024-01-22,Same Day,Consumer,Africa,Electronics,External SSD 1TB,1405,4,427
ORD-000319,2025-08-30,Standard Class,Corporate,Middle East,Accessories,Ergonomic Desk Chair,1229,8,297
ORD-000320,2025-07-08,Second Class,Education,Middle East,Gadgets,Mechanical Keyboard,714,3,192
ORD-000321,2024-02-02,Same Day,Government,Africa,Office Supplies,"Tablet Air 11""",2121,2,290
ORD-000322,2024-12-13,Same Day,Home Office,South America,Electronics,Bluetooth Speaker,2383,1,997
ORD-000323,2025-01-29,Express,Small Business,Europe,Gadgets,Laptop Cooling Stand,1900,7,711
ORD-000324,2025-02-01,Same Day,Government,Africa,Gadgets,Gaming Mouse RGB,943,7,180
ORD-000325,2024-06-15,Express,Education,Asia Pacific,Accessories,Fitness Tracker Band,1096,3,271
ORD-000326,2025-11-16,First Class,Consumer,South America,Furniture,Gaming Mouse RGB,2106,5,662
ORD-000327,2024-09-17,Same Day,Corporate,Europe,Gadgets,USB-C Hub 7-in-1,860,4,189
ORD-000328,2025-03-06,First Class,Small Business,North America,Accessories,Phone Case MagSafe,763,4,141
ORD-000329,2024-09-30,Express,Corporate,South America,Office Supplies,4K Webcam,135,3,16
ORD-000330,2024-12-16,Same Day,Small Business,South America,Accessories,"Tablet Air 11""",1269,6,212
ORD-000331,2025-02-14,Express,Consumer,South America,Electronics,Ergonomic Desk Chair,1910,5,372
ORD-000332,2025-07-03,Same Day,Corporate,Middle East,Furniture,Privacy Screen Protector,1492,1,567
ORD-000333,2024-04-23,Second Class,Home Office,Africa,Electronics,Mechanical Keyboard,283,8,106
ORD-000334,2024-03-11,Express,Home Office,Middle East,Electronics,USB-C Hub 7-in-1,446,7,137
ORD-000335,2024-09-23,First Class,Home Office,Africa,Accessories,External SSD 1TB,391,6,76
ORD-000336,2025-04-30,Express,Education,North America,Accessories,Smartphone Ultra,1269,8,227
ORD-000337,2024-01-16,Same Day,Corporate,Middle East,Office Supplies,Wireless Charger Pad,1264,7,168
ORD-000338,2025-04-29,Standard Class,Consumer,Europe,Accessories,Smart Watch Series 5,1815,1,683
ORD-000339,2025-06-08,Same Day,Education,Europe,Gadgets,"Tablet Air 11""",1978,2,675
ORD-000340,2025-10-31,Express,Government,Asia Pacific,Gadgets,Wireless Charger Pad,358,7,137
ORD-000341,2025-04-25,Same Day,Corporate,Asia Pacific,Gadgets,Mechanical Keyboard,1561,3,424
ORD-000342,2024-09-05,Second Class,Corporate,Europe,Gadgets,"Laptop Pro 14""",1526,8,186
ORD-000343,2025-06-03,Same Day,Corporate,South America,Furniture,Mechanical Keyboard,1811,3,477
ORD-000344,2024-11-19,First Class,Small Business,Middle East,Furniture,USB-C Hub 7-in-1,365,2,74
ORD-000345,2024-02-13,Express,Corporate,Europe,Office Supplies,Phone Case MagSafe,1821,5,449
ORD-000346,2025-10-27,First Class,Corporate,Africa,Furniture,Mechanical Keyboard,2299,2,796
ORD-000347,2024-07-27,Express,Education,Middle East,Office Supplies,Fitness Tracker Band,2269,1,221
ORD-000348,2024-08-04,First Class,Home Office,Asia Pacific,Furniture,Ergonomic Desk Chair,212,1,17
ORD-000349,2025-07-13,Same Day,Corporate,Africa,Office Supplies,Mechanical Keyboard,1464,1,406
ORD-000350,2025-07-22,Same Day,Small Business,South America,Gadgets,Gaming Mouse RGB,1621,1,244
ORD-000351,2025-06-14,Express,Government,South America,Accessories,External SSD 1TB,1003,2,156
ORD-000352,2024-11-07,First Class,Small Business,North America,Office Supplies,USB-C Hub 7-in-1,218,6,63
ORD-000353,2024-10-03,Same Day,Education,Europe,Office Supplies,Privacy Screen Protector,1459,3,302
ORD-000354,2024-04-08,Second Class,Government,Africa,Furniture,External SSD 1TB,773,6,313
ORD-000355,2025-02-22,First Class,Consumer,Europe,Furniture,Wireless Charger Pad,1410,5,362
ORD-000356,2024-03-01,Express,Consumer,Middle East,Gadgets,Fitness Tracker Band,1479,6,512
ORD-000357,2024-02-21,First Class,Small Business,Middle East,Accessories,Standing Desk Frame,1976,2,324
ORD-000358,2025-06-25,Same Day,Home Office,Africa,Accessories,Smart Watch Series 5,2046,6,363
ORD-000359,2024-12-25,First Class,Education,Middle East,Electronics,Smart Watch Series 5,910,6,353
ORD-000360,2025-08-08,First Class,Corporate,Africa,Accessories,Smart Watch Series 5,384,5,161
ORD-000361,2024-07-27,Second Class,Government,Asia Pacific,Accessories,"Tablet Air 11""",561,8,148
ORD-000362,2024-08-14,Standard Class,Corporate,South America,Furniture,Laptop Cooling Stand,218,7,51
ORD-000363,2025-07-07,Standard Class,Corporate,Europe,Electronics,Ergonomic Desk Chair,184,7,23
ORD-000364,2025-06-02,Second Class,Small Business,South America,Furniture,Wireless Charger Pad,2035,4,296
ORD-000365,2025-12-29,Express,Education,Asia Pacific,Accessories,Ergonomic Desk Chair,52,4,21
ORD-000366,2024-09-11,Same Day,Government,South America,Furniture,USB-C Hub 7-in-1,1105,8,375
ORD-000367,2024-06-19,Same Day,Home Office,Africa,Furniture,Laptop Cooling Stand,2506,3,467
ORD-000368,2025-12-24,Standard Class,Small Business,Africa,Electronics,Smart Watch Series 5,1830,7,594
ORD-000369,2025-12-18,Second Class,Education,Middle East,Electronics,Laptop Cooling Stand,1884,7,157
ORD-000370,2024-09-22,Standard Class,Small Business,South America,Electronics,"Tablet Air 11""",1825,2,155
ORD-000371,2025-03-20,Standard Class,Government,Europe,Furniture,Wireless Noise Cancelling Headphones,1862,5,491
ORD-000372,2024-05-27,Express,Corporate,North America,Furniture,Standing Desk Frame,1130,4,388
ORD-000373,2025-08-07,Standard Class,Government,Asia Pacific,Gadgets,Smart Watch Series 5,1866,7,581
ORD-000374,2024-11-20,Same Day,Consumer,Europe,Office Supplies,USB-C Hub 7-in-1,701,7,206
ORD-000375,2024-10-28,Standard Class,Education,Middle East,Gadgets,Mechanical Keyboard,1191,1,336
ORD-000376,2024-12-11,Standard Class,Small Business,South America,Gadgets,Standing Desk Frame,2295,3,292
ORD-000377,2024-05-21,Express,Home Office,South America,Office Supplies,4K Webcam,53,7,9
ORD-000378,2025-02-13,Standard Class,Home Office,North America,Electronics,Fitness Tracker Band,285,8,23
ORD-000379,2025-09-18,Standard Class,Government,Asia Pacific,Accessories,"Monitor 27"" 4K",236,4,52
ORD-000380,2024-01-01,Second Class,Consumer,Europe,Furniture,Wireless Noise Cancelling Headphones,1804,8,605
ORD-000381,2024-09-28,Express,Education,North America,Accessories,Phone Case MagSafe,2059,8,225
ORD-000382,2024-09-19,First Class,Home Office,Africa,Gadgets,Mechanical Keyboard,1627,1,228
ORD-000383,2024-11-02,Second Class,Corporate,North America,Office Supplies,Smartphone Ultra,973,4,135
ORD-000384,2025-02-17,Standard Class,Education,Middle East,Office Supplies,External SSD 1TB,70,2,11
ORD-000385,2025-07-24,Same Day,Consumer,Africa,Gadgets,Ergonomic Desk Chair,362,6,64
ORD-000386,2024-04-26,Second Class,Corporate,Asia Pacific,Office Supplies,Smart Home Hub,2402,6,364
ORD-000387,2025-08-24,Express,Consumer,Asia Pacific,Gadgets,4K Webcam,359,4,96
ORD-000388,2024-08-29,Standard Class,Small Business,North America,Office Supplies,Smart Home Hub,1797,7,392
ORD-000389,2024-05-29,Second Class,Home Office,Africa,Furniture,Wireless Noise Cancelling Headphones,1269,4,223
ORD-000390,2025-06-01,First Class,Home Office,Middle East,Office Supplies,Mechanical Keyboard,1616,2,659
ORD-000391,2024-01-08,Express,Corporate,Africa,Office Supplies,Ergonomic Desk Chair,2115,1,546
ORD-000392,2024-12-13,Second Class,Education,North America,Electronics,Smart Watch Series 5,90,3,21
ORD-000393,2024-01-24,Express,Consumer,Middle East,Accessories,Wireless Noise Cancelling Headphones,1351,7,553
ORD-000394,2024-01-22,Express,Consumer,Africa,Electronics,External SSD 1TB,2503,1,470
ORD-000395,2025-12-16,Express,Government,Asia Pacific,Office Supplies,Smartphone Ultra,2197,1,635
ORD-000396,2024-09-23,Express,Education,North America,Furniture,Privacy Screen Protector,1164,5,375
ORD-000397,2024-03-12,First Class,Education,Europe,Office Supplies,Smart Home Hub,435,6,41
ORD-000398,2025-08-06,Express,Corporate,South America,Furniture,Smartphone Ultra,1483,8,327
ORD-000399,2025-09-20,First Class,Home Office,Asia Pacific,Furniture,Standing Desk Frame,1573,8,479
ORD-000400,2025-07-15,Same Day,Small Business,Africa,Electronics,Smart Watch Series 5,2390,2,633
ORD-000401,2025-08-02,Standard Class,Education,Middle East,Gadgets,Wireless Noise Cancelling Headphones,249,6,104
ORD-000402,2024-08-06,Standard Class,Consumer,Europe,Accessories,"Monitor 27"" 4K",295,6,42
ORD-000403,2025-05-26,Express,Government,Asia Pacific,Office Supplies,"Tablet Air 11""",1321,6,388
ORD-000404,2024-08-06,First Class,Small Business,Middle East,Office Supplies,Standing Desk Frame,601,6,182
ORD-000405,2025-07-21,Standard Class,Consumer,Africa,Electronics,Smartphone Ultra,1157,2,120
ORD-000406,2025-06-24,Second Class,Government,Asia Pacific,Electronics,"Monitor 27"" 4K",2464,3,882
ORD-000407,2024-08-13,First Class,Home Office,Middle East,Electronics,External SSD 1TB,512,2,124
ORD-000408,2025-06-01,First Class,Government,South America,Electronics,Smart Home Hub,1263,1,169
ORD-000409,2024-05-11,First Class,Small Business,South America,Electronics,Gaming Mouse RGB,690,1,127
ORD-000410,2025-06-26,Standard Class,Home Office,South America,Electronics,Bluetooth Speaker,2483,1,273
ORD-000411,2024-12-23,Standard Class,Small Business,Asia Pacific,Office Supplies,Wireless Noise Cancelling Headphones,1032,3,354
ORD-000412,2025-01-02,Same Day,Consumer,Middle East,Furniture,Phone Case MagSafe,1195,1,351
ORD-000413,2025-10-08,Second Class,Consumer,North America,Office Supplies,Mechanical Keyboard,122,8,40
ORD-000414,2025-07-21,Second Class,Small Business,North America,Furniture,Fitness Tracker Band,680,2,126
ORD-000415,2024-09-15,Express,Corporate,Asia Pacific,Electronics,"Laptop Pro 14""",1007,4,194
ORD-000416,2024-03-23,Second Class,Consumer,Middle East,Gadgets,Laptop Cooling Stand,2335,1,405
ORD-000417,2024-07-26,First Class,Education,Africa,Accessories,USB-C Hub 7-in-1,610,7,53
ORD-000418,2024-10-26,Standard Class,Education,Asia Pacific,Electronics,Ergonomic Desk Chair,1367,8,344
ORD-000419,2024-12-30,Same Day,Education,South America,Office Supplies,External SSD 1TB,937,8,117
ORD-000420,2024-09-30,Second Class,Home Office,Middle East,Office Supplies,Laptop Cooling Stand,415,1,171
ORD-000421,2025-09-18,Standard Class,Corporate,North America,Furniture,Wireless Noise Cancelling Headphones,2537,3,1018
ORD-000422,2025-09-09,Same Day,Home Office,Asia Pacific,Furniture,Laptop Cooling Stand,1318,3,432
ORD-000423,2025-12-29,Same Day,Consumer,Middle East,Office Supplies,Phone Case MagSafe,1505,7,169
ORD-000424,2025-06-26,Express,Consumer,North America,Office Supplies,Smartphone Ultra,2214,4,659
ORD-000425,2024-09-18,Same Day,Government,Europe,Gadgets,Gaming Mouse RGB,1505,5,174
ORD-000426,2025-10-08,Same Day,Government,Middle East,Gadgets,External SSD 1TB,477,4,104
ORD-000427,2024-07-02,First Class,Government,Middle East,Gadgets,Standing Desk Frame,408,1,100
ORD-000428,2024-02-15,Standard Class,Home Office,Asia Pacific,Accessories,Privacy Screen Protector,1237,3,173
ORD-000429,2024-11-04,First Class,Home Office,South America,Furniture,USB-C Hub 7-in-1,2196,1,664
ORD-000430,2024-04-02,First Class,Education,Asia Pacific,Gadgets,Bluetooth Speaker,1617,2,551
ORD-000431,2024-03-27,Standard Class,Consumer,North America,Electronics,External SSD 1TB,458,8,110
ORD-000432,2025-10-17,First Class,Consumer,North America,Accessories,Privacy Screen Protector,544,1,72
ORD-000433,2025-11-21,Same Day,Small Business,South America,Office Supplies,"Laptop Pro 14""",1436,5,281
ORD-000434,2025-11-26,Express,Education,Middle East,Office Supplies,Fitness Tracker Band,2381,4,199
ORD-000435,2024-11-21,Same Day,Small Business,Asia Pacific,Gadgets,External SSD 1TB,1849,3,510
ORD-000436,2025-04-26,First Class,Small Business,South America,Office Supplies,Laptop Cooling Stand,2486,3,399
ORD-000437,2025-11-19,Same Day,Government,Africa,Office Supplies,Fitness Tracker Band,1272,6,364
ORD-000438,2024-05-24,First Class,Corporate,North America,Furniture,"Tablet Air 11""",1562,3,313
ORD-000439,2025-08-31,Express,Home Office,Africa,Accessories,USB-C Hub 7-in-1,2314,2,973
ORD-000440,2025-06-23,Second Class,Government,Middle East,Gadgets,4K Webcam,2390,5,884
ORD-000441,2025-05-10,Same Day,Education,North America,Electronics,External SSD 1TB,429,4,44
ORD-000442,2025-10-30,Express,Government,Africa,Gadgets,Smart Home Hub,1955,3,453
ORD-000443,2024-05-01,Express,Corporate,Europe,Accessories,Bluetooth Speaker,123,4,51
ORD-000444,2024-04-28,Express,Corporate,North America,Gadgets,4K Webcam,298,4,45
ORD-000445,2025-05-18,First Class,Home Office,Africa,Gadgets,Ergonomic Desk Chair,1393,1,367
ORD-000446,2024-09-06,Standard Class,Consumer,South America,Accessories,Fitness Tracker Band,1616,2,442
ORD-000447,2025-10-06,Express,Corporate,South America,Electronics,Smart Watch Series 5,987,5,414
ORD-000448,2025-09-02,Second Class,Corporate,Asia Pacific,Office Supplies,Privacy Screen Protector,1563,3,144
ORD-000449,2024-09-23,Standard Class,Corporate,North America,Gadgets,4K Webcam,1842,3,467
ORD-000450,2024-08-31,Standard Class,Small Business,Middle East,Gadgets,Phone Case MagSafe,536,2,50
ORD-000451,2024-08-12,Standard Class,Education,South America,Office Supplies,Privacy Screen Protector,1733,2,347
ORD-000452,2025-03-14,Standard Class,Education,Middle East,Office Supplies,"Laptop Pro 14""",1716,2,349
ORD-000453,2025-11-23,First Class,Education,Africa,Electronics,"Monitor 27"" 4K",1018,8,271
ORD-000454,2024-06-19,Express,Government,Europe,Furniture,Phone Case MagSafe,594,3,159
ORD-000455,2025-03-28,Standard Class,Consumer,Asia Pacific,Furniture,Standing Desk Frame,1172,8,160
ORD-000456,2025-10-31,First Class,Corporate,Africa,Furniture,"Tablet Air 11""",1170,2,301
ORD-000457,2024-11-19,Standard Class,Corporate,South America,Electronics,4K Webcam,1077,1,146
ORD-000458,2025-09-05,Standard Class,Corporate,Europe,Accessories,Smart Home Hub,1267,2,294
ORD-000459,2024-02-29,Standard Class,Government,South America,Office Supplies,Ergonomic Desk Chair,117,4,17
ORD-000460,2024-03-11,First Class,Corporate,Middle East,Electronics,Fitness Tracker Band,1433,8,459
ORD-000461,2025-03-14,Standard Class,Small Business,Middle East,Office Supplies,Wireless Noise Cancelling Headphones,2288,6,608
ORD-000462,2024-04-06,Second Class,Small Business,Middle East,Office Supplies,"Tablet Air 11""",1254,8,151
ORD-000463,2025-05-22,Express,Home Office,Europe,Office Supplies,Smart Watch Series 5,1458,6,579
ORD-000464,2025-03-06,Second Class,Corporate,North America,Gadgets,4K Webcam,2076,4,785
ORD-000465,2024-03-11,Second Class,Government,Middle East,Accessories,Standing Desk Frame,2446,4,987
ORD-000466,2025-08-03,Express,Consumer,Europe,Office Supplies,Ergonomic Desk Chair,675,4,223
ORD-000467,2025-12-01,Second Class,Education,North America,Gadgets,Privacy Screen Protector,913,8,262
